week,hour,station_no,rent,lend,time_id
0,0,279,0,1,0-0
0,1,279,1,0,0-1
0,2,279,0,0,0-2
0,3,279,11,0,0-3
0,4,279,0,1,0-4
0,5,279,4,1,0-5
0,6,279,7,0,0-6
0,7,279,21,13,0-7
0,8,279,14,26,0-8
0,9,279,9,29,0-9
0,10,279,10,10,0-10
0,11,279,11,2,0-11
0,12,279,17,4,0-12
0,13,279,5,12,0-13
0,14,279,7,11,0-14
0,15,279,12,4,0-15
0,16,279,5,22,0-16
0,17,279,29,20,0-17
0,18,279,21,16,0-18
0,19,279,10,16,0-19
0,20,279,24,25,0-20
0,21,279,3,15,0-21
0,22,279,3,9,0-22
0,23,279,16,4,0-23
1,0,279,2,4,1-0
1,1,279,0,0,1-1
1,2,279,1,0,1-2
1,3,279,0,0,1-3
1,4,279,2,0,1-4
1,5,279,4,0,1-5
1,6,279,10,2,1-6
1,7,279,27,24,1-7
1,8,279,8,37,1-8
1,9,279,24,13,1-9
1,10,279,3,4,1-10
1,16,279,8,5,1-16
1,17,279,26,3,1-17
1,18,279,16,23,1-18
1,19,279,8,9,1-19
1,20,279,2,14,1-20
1,21,279,27,8,1-21
1,22,279,1,16,1-22
1,23,279,17,9,1-23
2,0,279,1,1,2-0
2,1,279,0,0,2-1
2,2,279,0,0,2-2
2,3,279,0,0,2-3
2,4,279,0,0,2-4
2,5,279,2,0,2-5
2,6,279,6,2,2-6
2,7,279,18,13,2-7
2,8,279,2,29,2-8
2,9,279,17,11,2-9
2,10,279,5,5,2-10
2,11,279,6,3,2-11
2,12,279,4,7,2-12
2,13,279,4,11,2-13
2,14,279,3,4,2-14
2,15,279,8,4,2-15
2,16,279,5,10,2-16
2,17,279,30,0,2-17
2,18,279,18,23,2-18
2,19,279,20,12,2-19
2,20,279,4,13,2-20
2,21,279,4,13,2-21
2,22,279,10,28,2-22
2,23,279,24,10,2-23
3,0,279,8,3,3-0
3,1,279,1,1,3-1
3,2,279,0,0,3-2
3,3,279,0,0,3-3
3,4,279,0,0,3-4
3,5,279,0,0,3-5
3,6,279,2,1,3-6
3,7,279,13,4,3-7
3,8,279,4,16,3-8
3,9,279,11,15,3-9
3,10,279,20,4,3-10
3,11,279,13,12,3-11
3,12,279,11,17,3-12
3,13,279,4,17,3-13
3,14,279,5,4,3-14
3,15,279,4,9,3-15
3,16,279,12,4,3-16
3,17,279,19,32,3-17
3,18,279,15,3,3-18
3,19,279,11,10,3-19
3,20,279,18,9,3-20
3,21,279,3,13,3-21
3,22,279,0,13,3-22
3,23,279,2,8,3-23
4,0,279,20,2,4-0
4,1,279,0,1,4-1
4,2,279,1,1,4-2
4,3,279,1,1,4-3
4,4,279,9,0,4-4
4,5,279,1,0,4-5
4,6,279,2,1,4-6
4,7,279,9,4,4-7
4,8,279,2,21,4-8
4,9,279,17,6,4-9
4,10,279,3,8,4-10
4,11,279,8,5,4-11
4,12,279,12,7,4-12
4,13,279,4,8,4-13
4,14,279,7,16,4-14
4,15,279,8,5,4-15
4,16,279,4,9,4-16
4,17,279,33,19,4-17
4,18,279,25,26,4-18
4,19,279,3,15,4-19
4,20,279,7,6,4-20
4,21,279,24,9,4-21
4,22,279,7,17,4-22
4,23,279,2,15,4-23
5,0,279,8,7,5-0
5,1,279,1,2,5-1
5,2,279,2,1,5-2
5,3,279,0,0,5-3
5,4,279,0,0,5-4
5,5,279,5,0,5-5
5,6,279,4,2,5-6
5,7,279,3,5,5-7
5,8,279,7,16,5-8
5,9,279,4,7,5-9
5,10,279,18,4,5-10
5,11,279,19,6,5-11
5,12,279,10,11,5-12
5,13,279,12,9,5-13
5,14,279,1,24,5-14
5,15,279,13,11,5-15
5,16,279,7,18,5-16
5,17,279,27,6,5-17
5,18,279,11,9,5-18
5,19,279,8,19,5-19
5,20,279,23,9,5-20
5,21,279,10,10,5-21
5,22,279,2,18,5-22
5,23,279,13,12,5-23
6,0,279,1,5,6-0
6,1,279,1,1,6-1
6,2,279,2,0,6-2
6,3,279,0,1,6-3
6,4,279,2,0,6-4
6,5,279,2,0,6-5
6,6,279,4,1,6-6
6,7,279,1,3,6-7
6,8,279,11,17,6-8
6,9,279,9,3,6-9
6,10,279,4,3,6-10
6,11,279,11,0,6-11
6,12,279,2,4,6-12
6,13,279,6,7,6-13
6,14,279,3,9,6-14
6,15,279,4,10,6-15
6,16,279,8,6,6-16
6,17,279,11,16,6-17
6,18,279,8,3,6-18
6,19,279,14,6,6-19
6,20,279,20,17,6-20
6,21,279,2,6,6-21
6,22,279,5,4,6-22
6,23,279,1,7,6-23
